dominio,scraped_at,id,nombre,foto,estado,urgente,caso_especial,clase,desde,sexo,edad,nacimiento,raza,tamano,peso,chip,situacion,localidad,salud,descripcion
adamprotectora.org,2018-04-15 21:26:44.674077,743,Nieve,http://adamprotectora.org/_mibambu/_adam/imas/flecha_anterior.jpg,perdido,NO,NO,Gato,9-10-2014,Macho,3 años y 6 meses,10/2014,NA,Grande,NA,Si,NA,Sant Quirze del Valles (Barcelona),NA,Gato perdido de Progat Igualada.
adoptamics.org,2018-04-15 21:26:44.694876,439,Tike,http://adoptamics.org/_mibambu/_adoptamics/imas/flecha_anterior.jpg,perdido,NO,NO,Perro,6-3-2011,Macho,10 años y 1 mes,3/2008,Beagle,Mediano,NA,sí,NA,Petrer (Alicante),NA,"Tiene microchip, a nombre de mi padre, Juan José Montesinos Román."
adoptamics.org,2018-04-15 21:26:44.706651,450,Claus,imas/animales/_450/a_4501300434707.jpg,encontrado,NO,NO,Perro,18-3-2011,Macho,8 años y 4 meses,11/2009,Caniche,Pequeño,NA,NA,NA,Crevillente (Alicante),Buen estado de salud.,"Encontrado caniche blanco en la carretera de la garganta de Crevillente. Macho, de un año y medio aproximadamente. Lleva collar a manchas moradas. Apareció el 12-03-11 junto con una Husky que es del centro de Aspe y llevaba perdida 4 días."
adoptamics.org,2018-04-15 21:26:44.717915,463,Maxi,http://adoptamics.org/_mibambu/_adoptamics/imas/flecha_anterior.jpg,recuperado,NO,NO,Perro,28-3-2011,Macho,7 años,3/2011,Pomerania,Pequeño,NA,NA,NA,Novelda (Alicante),Buen estado de salud.,"Maxi es un precioso Pomerania que ha sido encontrado en el monte, en la zona de ""las peñas de Marín"" (Elda). Maxi estaba solito y desesperado, cuando vio que unos humanos aparecían en su camino se volvió loco de alegría, daba saltos y lametones sin parar. Creemos que ha pasado varios días perdido en el monte, ya que estaba sediento y hambriento, ahora solo quiere dormir y recuperarse del mal trago pasado."
adoptamics.org,2018-04-15 21:26:44.729356,464,Golfo,http://adoptamics.org/_mibambu/_adoptamics/imas/flecha_anterior.jpg,perdido,NO,NO,Perro,30-3-2011,Macho,8 años y 6 meses,9/2009,NA,Mediano,NA,NA,NA,Monforte y Pozoblanco (Alicante),NA,"Este perro llamado Golfo se perdió hace ya dos meses (enero 2011) por la zona de los embalses de Monforte y Pozoblanco. Es muy joven, tiene un año y medio."
adoptamics.org,2018-04-15 21:26:44.740508,482,Rubio,imas/animales/_482/a_4821303153017.jpg,perdido,NO,NO,Gato,7-4-2011,Macho,7 años y 11 meses,4/2010,Gato común rubio,Grande,NA,no,NA,Novelda (Alicante),Buen estado de salud.,"El día 9 de marzo cuando llevaban a este gato a esterilizar se abrió la puerta del transportín y se escapó justo en la puerta de la Clínica Veterinaria Salvador de Novelda. Es un macho de un año, rubio totalmente, muy grande con una cara redonda y ojos pequeños de color miel. Por favor, si alguien lo ve que me llame a cualquier hora."
alicanteadopta.org,2018-04-15 21:26:44.757166,2686,WENDY,http://alicanteadopta.org/_mibambu/_alicanteadopta/imas/flecha_anterior.jpg,perdido,NO,NO,Perro,21-8-2014,Hembra,5 años y 2 meses,2/2013,Cruce de yorkshire,Pequeño,NA,No,NA,"Benimagrell, San Juan (Alicante)",NA,Wendy se perdió por la noche al salir a pasear por Benimagrell (San Juan). La vieron por la Rambla dando vueltas.
alicanteadopta.org,2018-04-15 21:26:44.767308,2875,VERSACHE,imas/animales/_2875/a_28751411670989.jpg,recuperado,NO,NO,Perro,25-8-2014,Macho,7 años y 1 mes,3/2011,Mestizo de terrier,Mediano,NA,NA,NA,Torrellano (Elche) (Alicante),NA,"Versache se perdió en agosto en Torrellano, Elche."
alicanteadopta.org,2018-04-15 21:26:44.777308,2695,MALITA,http://alicanteadopta.org/_mibambu/_alicanteadopta/imas/flecha_anterior.jpg,recuperado,NO,NO,Gato,26-8-2014,Hembra,5 años y 8 meses,7/2012,Común europeo bicolor,Mediano,NA,NA,NA,Alicante (Alicante),Salud,Malita es una gata que acababa de ser adoptada hacía dos semanas tras ser rescatada de la calle por su familia y se ha escapado de casa por la zona de Gran Vía Parque.
alicanteadopta.org,2018-04-15 21:26:44.787402,2700,DEISY,imas/animales/_2700/a_27001409142762.jpg,perdido,NO,NO,Gato,26-8-2014,Hembra,6 años y 1 mes,3/2012,Persa,Mediano,NA,NA,NA,La Romana (Alicante),Salud,Deisy es una persa beige/negra que se ha escapado de su casa en el campo en La Romana.
alicanteadopta.org,2018-04-15 21:26:44.797416,2731,DEISY,http://alicanteadopta.org/_mibambu/_alicanteadopta/imas/flecha_anterior.jpg,recuperado,NO,NO,Gato,27-8-2014,Hembra,5 años y 10 meses,6/2012,Común europeo bicolor,Mediano,NA,Sí,NA,Alicante (Alicante),NA,"Deisy se ha perdido en el barrio de La Virden del Remedio, Alicante, por la zona de la biblioteca."
saraprotectora.org,2018-04-15 21:26:44.815136,4906,Gatito La Niña 1,http://saraprotectora.org/_mibambu/_sara/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,12-10-2016,Macho,2 años y 1 mes,3/2016,Europeo Común Negro,Mediano,NA,NA,NA,(Lanzarote),NA,"Interesados en el gatito La Niña 1, llamen al tfo:928 173 417 ó pasen por el albergue de 10:30 a 13:00. Gracias."
saraprotectora.org,2018-04-15 21:26:44.825668,4909,África,http://saraprotectora.org/_mibambu/_sara/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,20-10-2016,Hembra,3 años y 6 meses,10/2014,Mix Siamés,Mediano,NA,NA,NA,(Lanzarote),NA,*África*.
saraprotectora.org,2018-04-15 21:26:44.847999,4975,Amparo,http://saraprotectora.org/_mibambu/_sara/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,9-11-2016,Hembra,4 años y 3 meses,1/2014,Europeo Común Blanco/Negro,Mediano,NA,NA,NA,(Lanzarote),NA,Es una gata con un carácter más bien distante con personas y con otros gatos.
saraprotectora.org,2018-04-15 21:26:44.858468,5280,Carla,imas/animales/_5280/a_52801493118902.jpg,en adopción,NO,NO,Gato,6-12-2016,Hembra,1 año y 7 meses,8/2016,Europeo común,Pequeño,NA,NA,NA,(Lanzarote),NA,*Carla*.
saraprotectora.org,2018-04-15 21:26:44.868526,5042,Canela,http://saraprotectora.org/_mibambu/_sara/imas/flecha_anterior.jpg,en adopción,NO,NO,Perro,23-12-2016,Hembra,4 años y 3 meses,1/2014,Mix Sttaford,Grande,NA,NA,NA,(Lanzarote),NA,*Canela*.
asokaelgrande.org,2018-04-15 21:26:44.959455,3990,Encontrado en Santa Pola,http://asokaelgrande.org/_mibambu/_asoka/imas/flecha_anterior.jpg,encontrado,SI,NO,Gato,20-10-2012,Macho,6 años y 2 meses,1/2012,común,Mediano,NA,NA,NA,Santa Pola (Alicante),NA,"El gato fue encontrado en el IES Cap de l'Aljub de Santa Pola, un instituto a las afueras. Es muy cariñoso y se nota que se ha escapado o lo habían abandonado. Estaba buscando comida por los alrededores del centro en el párquing. Casi lo atropellan, así que lo recogí y lo lleve a la protectora. No podía ocuparme de él y no encontré a nadie que pudiese. Colgaré fotos por la zona. Es un gato muy sociable y cariñoso. Hacía unos días que estaba por la zona buscando comida y gente que lo acariciara. En la protectora nos dijeron que no tenía chip y que era joven y sano, unos nueve meses."
asokaelgrande.org,2018-04-15 21:26:44.970994,3992,Yuka,imas/animales/_3992/a_39921351271783.jpg,perdido,NO,NO,perros,25-10-2012,Hembra,NA,NA,Yorkshire Terrier,Pequeño,NA,NA,NA,Alenda Golf,NA,"Yorkshire Terrier , desaparecida el día 25 de octubre en Alenda Golf. Responde al nombre de Yuka, se recompensara muy bien. Contactar al tlf. 629 63 19 18"
asokaelgrande.org,2018-04-15 21:26:44.982159,3991,Encontrado en la Albufereta,http://asokaelgrande.org/_mibambu/_asoka/imas/flecha_anterior.jpg,encontrado,NO,NO,Gato,26-10-2012,Macho,NA,NA,común,Mediano,NA,NA,NA,La Albufereta (Alicante),Está esterilizado,"Gato muy cariñoso que empezó a dejarse ver por la urbanización en agosto de este año, en la C/ Zeus en la Albufereta."
asokaelgrande.org,2018-04-15 21:26:44.993615,3993,Sambo,http://asokaelgrande.org/_mibambu/_asoka/imas/flecha_anterior.jpg,recuperado,NO,NO,perros,26-10-2012,Macho,5 años y 5 meses,10/2012,american stanford,Mediano,NA,NA,NA,"campo de galia, cerca de viaparque, en elche",NA,contacto: lara: 606726546
asokaelgrande.org,2018-04-15 21:26:45.004997,3994,Kuma,http://asokaelgrande.org/_mibambu/_asoka/imas/flecha_anterior.jpg,recuperado,NO,NO,perros,26-10-2012,Hembra,5 años y 5 meses,10/2012,Akita,Grande,NA,NA,NA,"campo de galia, cerca de viaparque, en elche",NA,contacto: lara: 606726546
protectoraosbiosbardos.org,2018-04-15 21:26:45.024860,1435,Pipi,imas/animales/_1435/a_14351493241661.jpg,en adopción,NO,NO,Gato,26-4-2017,Hembra,2 años y 6 meses,9/2015,NA,Pequeño,NA,NA,en la calle,Ponteareas (Pontevedra),NA,NA
protectoraosbiosbardos.org,2018-04-15 21:26:45.035780,1437,Marisa,http://protectoraosbiosbardos.org/_mibambu/_ponteareas/imas/flecha_anterior.png,en adopción,NO,NO,Gato,26-4-2017,Hembra,3 años,3/2015,NA,Pequeño,NA,NA,en la calle,Ponteareas (Pontevedra),NA,NA
protectoraosbiosbardos.org,2018-04-15 21:26:45.046896,1439,Missa,imas/animales/_1439/a_14391493242755.jpg,en adopción,NO,NO,Gato,26-4-2017,Hembra,2 años y 10 meses,5/2015,NA,Mediano,NA,NA,en la calle,Ponteareas (Pontevedra),NA,NA
protectoraosbiosbardos.org,2018-04-15 21:26:45.057703,1440,Maoti,http://protectoraosbiosbardos.org/_mibambu/_ponteareas/imas/flecha_anterior.png,en adopción,NO,NO,Gato,26-4-2017,Hembra,2 años y 11 meses,4/2015,NA,Pequeño,NA,NA,en la calle,Ponteareas (Pontevedra),NA,NA
protectoraosbiosbardos.org,2018-04-15 21:26:45.068980,1442,Sendy,http://protectoraosbiosbardos.org/_mibambu/_ponteareas/imas/flecha_anterior.png,en adopción,NO,NO,Gato,26-4-2017,Hembra,1 año y 7 meses,9/2016,NA,Mediano,"3,5Kg",NA,en la calle,Ponteareas (Pontevedra),NA,NA
saraprotectora.org,2018-04-15 21:26:45.151018,4831,Gatita Lamaría 2,http://saraprotectora.org/_mibambu/_sara/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,6-9-2016,Hembra,1 año y 10 meses,6/2016,Europeo Común Tricolor Tortuga,Mediano,NA,NA,NA,(Lanzarote),NA,*Gatita Lamaría. *
saraprotectora.org,2018-04-15 21:26:45.161374,4830,Gatito Lamaría 1,http://saraprotectora.org/_mibambu/_sara/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,8-9-2016,Macho,1 año y 10 meses,6/2016,Europeo Común Atigrado-Amarillo,Mediano,NA,NA,NA,(Lanzarote),NA,*Gatito Lamaría 1.*
saraprotectora.org,2018-04-15 21:26:45.172505,4858,Draco,http://saraprotectora.org/_mibambu/_sara/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,21-9-2016,Macho,1 año y 8 meses,7/2016,Europeo Común Atigrado/Blanco,Mediano,NA,NA,NA,(Lanzarote),NA,*Draco*.
saraprotectora.org,2018-04-15 21:26:45.183216,4870,Gala,imas/animales/_4870/a_48701479559732.jpg,en adopción,NO,NO,Gato,29-9-2016,Hembra,6 años y 6 meses,10/2011,Europeo Común Blanco,Mediano,NA,NA,NA,(Lanzarote),NA,*Gala*.
saraprotectora.org,2018-04-15 21:26:45.193581,4874,Ula,http://saraprotectora.org/_mibambu/_sara/imas/flecha_anterior.jpg,en adopción,NO,NO,Gato,30-9-2016,Hembra,1 año y 8 meses,7/2016,Europeo Común Negro,Mediano,NA,NA,NA,(Lanzarote),NA,*Ula*.
alicanteadopta.org,2018-04-15 21:26:45.210876,2728,LONDRO (24),http://alicanteadopta.org/_mibambu/_alicanteadopta/imas/flecha_anterior.jpg,recuperado,NO,NO,Perro,14-8-2014,Macho,8 años y 8 meses,8/2009,Mestizo,Mediano,NA,NA,NA,Alicante (Alicante),NA,Cariñoso y sociable aunque un poco asustadizo y tiene miedo todavía pero es muy cariñoso y disfruta mucho con las caricias.
alicanteadopta.org,2018-04-15 21:26:45.220938,2699,NEGRI,imas/animales/_2699/a_26991409078083.jpg,perdido,NO,NO,Gato,16-8-2014,Hembra,9 años y 9 meses,7/2008,"Carey, común, tricolor",Grande,NA,NA,NA,"Las Bayas, Elche (Alicante)",NA,Negri se perdió de su casa en Las Bayas el 16-08-14 en la calle Bernardo Canals Sanchez al caer de un segundo piso por el balcón.
alicanteadopta.org,2018-04-15 21:26:45.230963,2848,WHISKERS,imas/animales/_2848/a_28481411149163.jpg,perdido,NO,NO,Perro,16-8-2014,Macho,13 años y 10 meses,5/2004,Cruce de terrier,Mediano,NA,985120023891374,NA,Benidorm (Alicante),NA,"Whiskers se ha perdido en Benidorm, por la zona de Aqualandia."
alicanteadopta.org,2018-04-15 21:26:45.240965,2671,LAYKA,imas/animales/_2671/a_26711408358153.jpg,recuperado,NO,NO,Perro,17-8-2014,Hembra,5 años y 10 meses,6/2012,Boyero de berna,Grande,NA,Sí,NA,Torrellano (Elche) (Alicante),NA,Layka es un boyero de Berna que se ha escapado de casa en un descuido al dejar la puerta abierta.
alicanteadopta.org,2018-04-15 21:26:45.250996,2672,Lolo,imas/animales/_2672/a_26721408358459.jpg,recuperado,NO,NO,Perro,17-8-2014,Macho,5 años y 11 meses,5/2012,Mestizo,Mediano,NA,NA,NA,Torrellano (Elche) (Alicante),NA,Lolo se ha escapado en Torrellano bajo.
adoptamics.org,2018-04-15 21:26:45.270969,406,Guapo,http://adoptamics.org/_mibambu/_adoptamics/imas/flecha_anterior.jpg,encontrado,NO,NO,Gato,28-1-2011,Macho,9 años y 7 meses,8/2008,Gato común europeo,Grande,7 kilos,NA,NA,Novelda (Alicante),Buen estado de salud. Esterilizado.,FOTOS DE LA 1 A LA 8 REALIZADAS EL 27-01-11.
adoptamics.org,2018-04-15 21:26:45.282412,416,Alma,http://adoptamics.org/_mibambu/_adoptamics/imas/flecha_anterior.jpg,perdido,NO,NO,Perro,10-2-2011,Hembra,7 años y 2 meses,2/2011,Bulldog francesa,Pequeño,NA,NA,NA,Petrer (Alicante),NA,"Es una bulldog francesa de 4 años, tipo vaca. responde al nombre de Alma. Tiene microchip, pasaporte y pedegree loce. Se perdió por el barrio San José de Petrer el pasado 7 de febrero entre las 20:30 y las 21:30"
adoptamics.org,2018-04-15 21:26:45.293867,419,Yayo,http://adoptamics.org/_mibambu/_adoptamics/imas/flecha_anterior.jpg,encontrado,SI,NO,Perro,10-2-2011,Macho,19 años y 8 meses,8/1998,"Mestizo, ratonero",Pequeño,NA,NA,NA,Novelda (Alicante),Buen estado de salud.,Este perro al que hemos llamado Yayo fue encontrado en el Barrio de la Vereda de Novelda. Estuvo deambulando todo un día por este barrio noveldense y daba la sensación de estar muy desorientado por lo que creemos que tiene dueño.
adoptamics.org,2018-04-15 21:26:45.305206,432,Chica,imas/animales/_432/a_4321298994138.jpg,perdido,SI,NO,Perro,1-3-2011,Hembra,9 años y 1 mes,3/2009,Mestiza,Pequeño,NA,sí,NA,La Romana (Alicante),Esterilizada y con microchip.,Perra perdida de color blanco. Responde al nombre de Chica o Blanquita. Está esterilizada y lleva microchip. Tiene una oreja más grande que la otra.
adoptamics.org,2018-04-15 21:26:45.316253,433,Yako,imas/animales/_433/a_4331298995077.jpg,perdido,SI,NO,Perro,1-3-2011,Macho,9 años y 1 mes,3/2009,Mastín,Grande,NA,sí,NA,La Romana (Alicante),Esterilizado y con microchip.,Este perro que responde al nombre de Yako es un mastín de unos dos años de edad. Tiene chip y está esterilizado.
adamprotectora.org,2018-04-15 21:26:45.333323,723,Conguito,imas/animales/_723/a_7231408816007.jpg,recuperado,NO,NO,Perro,23-8-2014,Macho,13 años y 8 meses,8/2004,labrador,Mediano,NA,NA,NA,Castelldefels (Barcelona),NA,"Conguito se perdió el 16 de agosto en el Parc Natural del Garraf, Palau Novella, urbanització Rat Penat."
adamprotectora.org,2018-04-15 21:26:45.343307,725,Mixeta,imas/animales/_725/a_7251409149731.jpg,perdido,NO,NO,Gato,27-8-2014,Hembra,NA,NA,NA,Mediano,NA,NA,NA,El Masnou (Barcelona),NA,S'ha perdut la Mixeta i l'estan buscant. És més de color gris que en la fotografia. Es va perdre per la zona de les Escolàpies de Masnou.
adamprotectora.org,2018-04-15 21:26:45.353362,728,Bichon maltés,http://adamprotectora.org/_mibambu/_adam/imas/flecha_anterior.jpg,recuperado,NO,NO,Perro,6-9-2014,Hembra,4 años y 7 meses,9/2013,NA,Pequeño,NA,NA,NA,El Masnou (Barcelona),NA,"Recogida en Masnou, un año aproximadamente, con chip no registrado en el AIAC."
adamprotectora.org,2018-04-15 21:26:45.363638,730,Elvis,imas/animales/_730/a_7301410261023.jpg,recuperado,NO,NO,Perro,9-9-2014,Macho,3 años y 7 meses,9/2014,Rottwailer,Grande,NA,NA,NA,NA,NA,"Elvis se ha perdido el dia 8 de septiembre, entre Vall Romanas y Sant Fost de Camp Centelles."
adamprotectora.org,2018-04-15 21:26:45.373615,731,Miel,imas/animales/_731/a_7311410954470.jpg,perdido,NO,NO,Perro,17-9-2014,Hembra,3 años y 6 meses,9/2014,NA,Mediano,NA,si,NA,Sant Joan Despi (Barcelona),NA,SE BUSCA A MIEL
protectoraosbiosbardos.org,2018-04-15 21:26:45.482049,1417,Queen,http://protectoraosbiosbardos.org/_mibambu/_ponteareas/imas/flecha_anterior.png,en adopción,NO,NO,Perro,23-3-2017,Hembra,5 años y 4 meses,11/2012,NA,Mediano,NA,NA,en la calle,Ponteareas (Pontevedra),NA,"Esta Mami coraje, vive en una aldea de Lougares, donde hasta hace poquito no se dejaba tocar, y tenía camada tras camada. Los sacaba adelante soliña, en la calle, y cuando ya se valían para comer solido, los conducía a casa de unos vecinos , los cuales llevaban tiempo alimentándola. Ahora por fin, se deja tocar por estas personas, que la están cuidando, y consiguieron cogerla y llevarla a esterilizar. Pero necesita un hogar definitivo donde ser feliz , estar a salvo y ser la ""reina"" , que es lo que ella se merece."
protectoraosbiosbardos.org,2018-04-15 21:26:45.493440,1428,Perry,imas/animales/_1428/a_14281491772390.jpg,en adopción,NO,NO,Perro,4-4-2017,Macho,NA,NA,NA,Mediano,10Kg,NA,Casa de acogida,Ponteareas (Pontevedra),NA,NA
protectoraosbiosbardos.org,2018-04-15 21:26:45.504468,1441,Desi,http://protectoraosbiosbardos.org/_mibambu/_ponteareas/imas/flecha_anterior.png,en adopción,NO,NO,Gato,13-4-2017,Hembra,2 años y 5 meses,10/2015,NA,Pequeño,NA,NA,en la calle,Ponteareas (Pontevedra),NA,NA
protectoraosbiosbardos.org,2018-04-15 21:26:45.515749,1175,Pastel,http://protectoraosbiosbardos.org/_mibambu/_ponteareas/imas/flecha_anterior.png,en adopción,NO,NO,Perro,3-7-2016,Hembra,1 año y 11 meses,5/2016,mestizo,Mediano,NA,NA,Refugio,Ponteareas (Pontevedra),NA,"Pastel, Brioche(Turron),Rosquilla(leia), Sugus, Cookie, Toffee, y Bombon(Oreo), son una camada de 7 cachorr@s fruto del abandono."
protectoraosbiosbardos.org,2018-04-15 21:26:45.526902,1434,Raul,http://protectoraosbiosbardos.org/_mibambu/_ponteareas/imas/flecha_anterior.png,en adopción,NO,NO,Gato,26-4-2017,Macho,2 años y 11 meses,4/2015,NA,Pequeño,NA,NA,en la calle,Ponteareas (Pontevedra),NA,NA
asokaelgrande.org,2018-04-15 21:26:45.546549,3972,Kiko,imas/animales/_3972/a_39721350564693.jpg,recuperado,SI,NO,Gato,18-10-2012,Macho,7 años y 5 meses,10/2010,común,Mediano,NA,NA,NA,NA,NA,SE HA PERDIDO MI GATITO KIKO. TIENE 2 AÑOS Y ES MUY CARIÑOSO Y BUENO.
asokaelgrande.org,2018-04-15 21:26:45.557957,3980,NA,http://asokaelgrande.org/_mibambu/_asoka/imas/flecha_anterior.jpg,encontrado,NO,NO,perros,18-10-2012,Hembra,5 años y 11 meses,4/2012,Mestiza,Grande,NA,NA,NA,"Zona de Juan XXIII, Alicante",NA,"Cachorro hembra de unos 20 kgs. entre 6/7 meses de edad. Cruce pastor alemán y rotwailer. Buen carácter, dócil y cariñosa. Encontrada por la zona de Juan XXIII el jueves por la tarde."
asokaelgrande.org,2018-04-15 21:26:45.569327,3985,Laika,imas/animales/_3985/a_39851350894046.jpg,perdido,NO,NO,perros,19-10-2012,Hembra,8 años y 5 meses,10/2009,NA,Grande,NA,NA,NA,NA,NA,CONTACTO
asokaelgrande.org,2018-04-15 21:26:45.580421,3986,Dante,imas/animales/_3986/a_39861350894085.jpg,perdido,NO,NO,perros,19-10-2012,Macho,6 años y 5 meses,10/2011,NA,Grande,NA,NA,NA,NA,NA,CONTACTO
asokaelgrande.org,2018-04-15 21:26:45.591374,3981,Zeus,http://asokaelgrande.org/_mibambu/_asoka/imas/flecha_anterior.jpg,recuperado,NO,NO,perros,20-10-2012,Macho,5 años y 11 meses,4/2012,mestizo,Mediano,NA,NA,NA,"Universidad de Alicante, zona Arquitectura",NA,CONTACTO: 674819162 Angelica 657376830 Nerea
adamprotectora.org,2018-04-15 21:26:45.724717,715,Drako,imas/animales/_715/a_7151405597741.jpg,perdido,NO,NO,Perro,17-7-2014,Macho,3 años y 8 meses,7/2014,NA,Grande,NA,NA,NA,NA,NA,"Drako se ha perdido. En Roquetes, pero puede estar en cualquier municipio cercano."
adamprotectora.org,2018-04-15 21:26:45.734863,716,Manu,http://adamprotectora.org/_mibambu/_adam/imas/flecha_anterior.jpg,recuperado,NO,NO,Gato,24-7-2014,Macho,5 años y 9 meses,7/2012,NA,Mediano,NA,Si,NA,Vilassar de Mar (Barcelona),NA,MANU HA DESAPARECIDO
adamprotectora.org,2018-04-15 21:26:45.745607,717,encontrado,imas/animales/_717/a_7171406548987.jpg,recuperado,NO,NO,Perro,25-7-2014,Macho,5 años y 9 meses,7/2012,europea,Grande,NA,NA,NA,El Masnou (Barcelona),NA,Es urgente encontrar a sus dueños.
adamprotectora.org,2018-04-15 21:26:45.755539,720,Poma,imas/animales/_720/a_7201407344276.jpg,recuperado,NO,NO,Perro,6-8-2014,Hembra,5 años y 8 meses,8/2012,Cruce Golden Retriever,Grande,NA,Si,NA,Premià de dalt (Barcelona),NA,POMA PERDIDA EN L´ATMETLLA DEL VALLES
adamprotectora.org,2018-04-15 21:26:45.765679,721,Nuca,http://adamprotectora.org/_mibambu/_adam/imas/flecha_anterior.jpg,recuperado,NO,NO,Perro,14-8-2014,Hembra,3 años y 11 meses,5/2014,bichon maltés,Pequeño,NA,NA,NA,NA,NA,Han robado a Nikita.
